,collision_date,accidents,is_12AM_3AM,is_3AM_6AM,is_6AM_9AM,is_9AM_12PM,is_12PM_3PM,is_3PM_6PM,is_6PM_9PM,is_9PM_12AM,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,avg_density_per_collision,avg_wealth_per_collision,avg_intersections_per_collision,avg_watts_per_collision,avg_lightbulbs_per_collision,avg_one_way_signs_per_collision,avg_speed_limit_signs_per_collision,avg_no_u_turn_signs_per_collision,avg_stop_sign_per_collision,avg_yield_sign_per_collision,high_severity,low_severity,number_killed,number_injured,pedestrian_accident,bicycle_accident,motorcycle_accident,truck_accident,alcohol_involved,count_ped_killed,count_ped_injured,count_bicyclist_killed,count_bicyclist_injured,intersection_N,intersection_Unknown,intersection_Y,weather_1_A,weather_1_B,weather_1_C,weather_1_D,weather_1_E,weather_1_F,weather_1_G,weather_1_Unknown,location_type_H,location_type_I,location_type_N,location_type_R,primary_coll_factor_A,primary_coll_factor_B,primary_coll_factor_C,primary_coll_factor_D,primary_coll_factor_E,primary_coll_factor_Unknown,pcf_viol_category_00,pcf_viol_category_01,pcf_viol_category_02,pcf_viol_category_03,pcf_viol_category_04,pcf_viol_category_05,pcf_viol_category_06,pcf_viol_category_07,pcf_viol_category_08,pcf_viol_category_09,pcf_viol_category_10,pcf_viol_category_11,pcf_viol_category_12,pcf_viol_category_13,pcf_viol_category_14,pcf_viol_category_15,pcf_viol_category_16,pcf_viol_category_17,pcf_viol_category_18,pcf_viol_category_21,pcf_viol_category_22,pcf_viol_category_24,pcf_viol_category_Unknown,hit_and_run_F,hit_and_run_M,hit_and_run_N,type_of_collision_A,type_of_collision_B,type_of_collision_C,type_of_collision_D,type_of_collision_E,type_of_collision_F,type_of_collision_G,type_of_collision_H,type_of_collision_Unknown,road_surface_A,road_surface_B,road_surface_C,road_surface_D,road_surface_Unknown,road_cond_1_A,road_cond_1_B,road_cond_1_C,road_cond_1_D,road_cond_1_E,road_cond_1_F,road_cond_1_G,road_cond_1_H,road_cond_1_Unknown,lighting_A,lighting_B,lighting_C,lighting_D,lighting_E,lighting_Unknown,control_device_A,control_device_B,control_device_C,control_device_D,control_device_Unknown
1078,2014-12-14T00:00:00.000Z,82,8,10,4,5,14,17,11,12,0,0,0,0,0,0,1,14780.164398256618,31488.182404195828,136.3170731707317,83748.9512195122,759.5731707317074,45.91463414634146,22.329268292682926,3.268292682926829,132.390243902439,0.7560975609756098,0,82,0,56,0.0,0.0,0.0,0.0,0.0,0,7,0,3,33,0,49,78,4,0,0,0,0,0,0,0,0,82,0,80,0,0,1,0,1,2,5,0,28,4,3,0,1,5,18,3,1,6,0,0,0,0,0,3,3,0,0,0,7,34,41,6,14,24,22,8,1,7,0,0,79,3,0,0,0,0,0,1,0,0,0,0,78,3,33,3,44,2,0,0,36,1,0,44,1
1079,2014-12-15T00:00:00.000Z,77,9,2,6,8,19,14,12,6,1,0,0,0,0,0,0,9921.922287877433,36842.59546597455,131.85714285714286,65423.33766233766,643.1428571428571,32.103896103896105,21.83116883116883,2.4805194805194803,131.25974025974025,0.2987012987012987,1,76,0,77,0.0,0.0,0.0,0.0,0.0,0,5,0,6,43,0,34,59,18,0,0,0,0,0,0,0,0,77,0,75,1,0,1,0,0,1,5,0,17,4,0,2,7,2,13,1,3,9,0,0,0,0,0,5,5,3,0,0,7,15,55,8,17,20,18,8,1,5,0,0,77,0,0,0,0,0,0,0,1,0,0,0,74,2,41,1,34,1,0,0,41,0,0,35,1
1080,2014-12-16T00:00:00.000Z,83,2,4,14,14,10,18,15,6,0,1,0,0,0,0,0,11865.990534110319,28191.222695734625,128.6024096385542,62776.19277108434,612.4819277108434,39.46987951807229,20.72289156626506,1.108433734939759,117.6829268292683,0.4878048780487805,6,77,2,74,0.0,0.0,0.0,0.0,0.0,2,10,0,5,45,0,38,14,25,44,0,0,0,0,0,0,0,83,0,81,1,0,1,0,0,1,5,0,15,2,3,1,4,6,23,5,4,6,0,0,0,0,2,0,4,2,0,0,11,16,56,8,14,12,24,15,0,10,0,0,11,72,0,0,0,0,0,0,1,0,0,0,81,1,43,4,35,1,0,0,33,0,0,49,1
1081,2014-12-17T00:00:00.000Z,88,7,5,13,11,11,13,15,13,0,0,1,0,0,0,0,12276.77004377668,30740.467958190908,131.0,61336.59090909091,607.6590909090909,15.758620689655173,21.67816091954023,2.0,122.93103448275862,0.41379310344827586,2,86,0,57,0.0,0.0,0.0,0.0,0.0,0,11,0,0,43,0,45,55,25,7,0,0,0,0,1,0,0,88,0,86,1,0,0,0,1,0,3,0,25,4,0,3,4,7,19,4,3,8,0,0,0,0,0,2,4,2,0,0,9,30,49,5,24,20,21,8,0,10,0,0,67,21,0,0,0,0,0,0,0,0,0,2,84,2,39,4,44,1,0,0,39,0,0,48,1
1082,2014-12-18T00:00:00.000Z,116,6,2,14,12,18,22,23,18,0,0,0,1,0,0,0,13065.462090966232,30646.61313404582,137.6293103448276,77288.74137931035,723.3103448275862,31.5,22.637931034482758,2.103448275862069,139.13793103448276,0.646551724137931,4,112,0,90,0.0,0.0,0.0,0.0,0.0,0,9,0,6,63,0,53,94,20,2,0,0,0,0,0,0,0,116,0,114,0,1,0,0,1,3,11,0,20,3,7,1,10,9,32,5,1,4,0,0,0,0,0,7,3,0,0,0,8,31,77,7,34,25,38,5,0,7,0,0,112,3,0,0,1,0,0,0,1,0,0,2,111,2,63,2,50,1,0,0,57,0,0,59,0
1083,2014-12-19T00:00:00.000Z,115,5,5,15,14,24,23,20,9,0,0,0,0,1,0,0,12061.013332712382,28829.77041185171,138.17391304347825,60892.48695652174,616.0521739130435,21.582608695652173,21.182608695652174,2.3217391304347825,132.8521739130435,0.33043478260869563,3,112,0,101,0.0,0.0,0.0,0.0,0.0,0,12,0,5,63,0,52,98,17,0,0,0,0,0,0,0,0,115,0,113,1,0,1,0,0,2,7,0,23,3,6,0,9,7,25,7,5,10,0,0,0,0,2,3,3,3,0,0,13,32,70,12,26,25,32,7,1,12,0,0,114,1,0,0,0,0,0,0,0,0,0,3,110,2,63,6,44,1,1,0,50,0,0,65,0
1084,2014-12-20T00:00:00.000Z,101,9,6,8,14,12,20,19,11,0,0,0,0,0,1,0,12875.732067904168,32941.12661542285,125.0,53444.9702970297,570.0297029702971,14.910891089108912,18.683168316831683,1.8415841584158417,122.05940594059406,0.3564356435643564,4,97,1,84,0.0,0.0,0.0,0.0,0.0,1,12,0,3,50,0,51,82,17,1,0,0,0,0,1,0,0,101,0,100,0,0,1,0,0,3,6,0,26,1,3,0,5,4,25,7,4,8,0,0,0,0,0,2,6,1,0,0,13,29,59,8,20,17,33,9,1,13,0,0,100,1,0,0,0,0,0,0,0,0,0,2,99,0,47,5,44,5,0,0,48,1,0,52,0
1085,2014-12-21T00:00:00.000Z,89,11,7,6,4,10,22,15,11,0,0,0,0,0,0,1,14968.224143920317,25088.42887542739,129.13483146067415,75073.23595505618,703.7528089887641,34.53932584269663,21.078651685393258,2.202247191011236,133.0561797752809,0.43820224719101125,3,86,0,69,0.0,0.0,0.0,0.0,0.0,0,7,0,4,40,0,49,84,4,0,0,0,0,0,1,0,0,89,0,86,1,1,1,0,0,4,8,0,27,2,5,0,3,6,10,3,1,8,0,0,0,0,0,5,4,3,0,0,15,31,43,7,19,30,18,8,0,7,0,0,88,0,0,0,1,1,1,0,1,0,0,0,84,2,29,6,54,0,0,0,44,0,0,44,1
1086,2014-12-22T00:00:00.000Z,97,4,3,13,16,16,22,14,7,1,0,0,0,0,0,0,12247.360306910305,29286.249697329593,135.48453608247422,60930.54639175258,615.0721649484536,22.237113402061855,20.4020618556701,1.9793814432989691,122.38144329896907,0.5051546391752577,3,94,1,89,0.0,0.0,0.0,0.0,0.0,0,17,0,5,46,0,51,95,1,0,0,1,0,0,0,0,0,97,0,92,0,2,3,0,0,7,4,0,20,1,2,1,10,9,16,7,2,8,0,0,0,0,0,5,4,1,0,0,8,21,68,4,21,24,25,9,0,14,0,0,96,0,0,0,1,1,0,1,0,0,0,0,95,0,57,6,32,2,0,0,47,2,0,48,0
1087,2014-12-23T00:00:00.000Z,80,5,2,8,10,13,13,15,13,0,1,0,0,0,0,0,12321.564163434983,25295.0732413816,127.05,62002.725,605.6875,29.2625,19.7625,2.4875,127.65,0.5,1,79,0,60,0.0,0.0,0.0,0.0,0.0,0,7,0,5,43,0,37,80,0,0,0,0,0,0,0,0,0,80,0,79,0,0,1,0,0,1,5,0,19,2,0,0,9,9,11,3,3,6,0,0,0,0,2,3,3,4,0,0,10,26,44,4,28,13,21,7,0,7,0,0,80,0,0,0,0,0,0,0,1,1,0,1,75,2,38,5,37,0,0,0,30,0,0,49,1
1088,2014-12-24T00:00:00.000Z,89,9,2,7,18,11,19,9,14,0,0,1,0,0,0,0,13477.599019531628,24199.503736413953,132.92134831460675,72032.16853932584,706.1573033707865,24.764044943820224,20.96629213483146,2.3707865168539324,137.0561797752809,0.449438202247191,0,89,0,73,0.0,0.0,0.0,0.0,0.0,0,8,0,3,50,0,39,89,0,0,0,0,0,0,0,0,0,89,0,88,0,1,0,0,0,2,15,0,15,5,4,0,3,11,16,3,5,3,0,0,0,0,1,1,4,1,0,0,14,24,51,8,21,24,20,7,1,8,0,0,89,0,0,0,0,0,0,0,0,0,0,1,87,1,46,3,39,1,0,0,38,0,0,50,1
1089,2014-12-25T00:00:00.000Z,75,12,7,5,6,10,18,12,5,0,0,0,1,0,0,0,11712.951669206803,26048.181002511446,125.10666666666667,69476.24,653.36,35.413333333333334,20.933333333333334,2.6933333333333334,117.6,0.48,3,72,0,63,0.0,0.0,0.0,0.0,0.0,0,4,0,2,42,0,33,74,1,0,0,0,0,0,0,0,0,75,0,72,0,0,2,0,1,2,6,0,25,0,5,0,1,6,8,0,2,13,0,0,0,0,3,1,3,0,0,0,7,32,36,5,16,9,29,11,1,4,0,0,74,0,0,1,0,0,1,1,0,0,0,0,73,0,28,4,41,2,0,0,32,1,0,42,0
1090,2014-12-26T00:00:00.000Z,76,7,1,8,9,12,19,10,10,0,0,0,0,1,0,0,13452.61973312933,22779.647457387673,125.77631578947368,56784.89473684211,577.6184210526316,23.776315789473685,19.342105263157894,1.7236842105263157,123.53947368421052,0.4342105263157895,6,70,1,60,0.0,0.0,0.0,0.0,0.0,0,7,0,5,34,0,42,74,2,0,0,0,0,0,0,0,0,76,0,74,0,0,2,0,0,4,10,0,15,3,4,0,5,4,10,2,2,6,0,0,0,0,0,4,7,0,0,0,9,26,41,6,16,17,24,5,1,7,0,0,75,0,0,0,1,0,0,0,0,1,0,0,75,0,39,4,33,0,0,0,34,0,0,42,0
1091,2014-12-27T00:00:00.000Z,72,5,3,2,8,15,13,15,11,0,0,0,0,0,1,0,11703.399515238978,28011.927881636388,131.68055555555554,79485.56944444444,716.9583333333334,39.72222222222222,22.305555555555557,3.6805555555555554,117.05555555555556,0.5972222222222222,4,68,0,79,0.0,0.0,0.0,0.0,0.0,0,8,0,6,32,0,40,70,1,0,0,0,0,0,1,0,0,72,0,70,2,0,0,0,0,2,6,0,16,0,1,0,4,11,12,3,1,10,0,0,0,0,0,1,3,2,0,0,8,19,45,4,14,16,24,6,0,8,0,0,70,0,0,0,2,0,0,0,0,0,0,0,71,1,37,1,31,3,0,0,32,0,0,38,2
1092,2014-12-28T00:00:00.000Z,71,12,4,5,8,7,15,12,8,0,0,0,0,0,0,1,10885.112238544007,28917.609096494532,134.25352112676057,62197.873239436616,611.6056338028169,20.718309859154928,20.845070422535212,2.1971830985915495,122.50704225352112,0.5492957746478874,5,66,2,63,0.0,0.0,0.0,0.0,0.0,0,6,0,5,37,0,34,70,1,0,0,0,0,0,0,0,0,71,0,69,0,0,2,0,0,2,12,0,14,0,2,0,1,7,9,4,3,9,0,0,0,0,0,3,4,1,0,0,5,18,48,5,16,13,22,8,0,7,0,0,70,0,0,0,1,0,0,0,0,0,0,0,70,1,26,5,36,4,0,0,29,0,0,42,0
1093,2014-12-29T00:00:00.000Z,81,1,3,10,12,20,10,14,11,1,0,0,0,0,0,0,12965.516451800308,25769.10316635933,136.53086419753086,69256.49382716049,699.4814814814815,24.0875,22.675,1.9,135.6,0.5375,1,80,0,80,0.0,0.0,0.0,0.0,0.0,0,6,0,6,36,0,45,81,0,0,0,0,0,0,0,0,0,81,0,79,1,1,0,0,0,0,4,0,14,3,4,1,3,8,18,5,0,8,0,0,0,0,1,2,7,3,0,0,5,19,57,6,15,18,27,8,1,6,0,0,81,0,0,0,0,0,0,0,2,0,0,1,78,0,48,0,33,0,0,0,37,0,0,44,0
1094,2014-12-30T00:00:00.000Z,84,2,0,3,15,14,18,27,4,0,1,0,0,0,0,0,12324.098651425058,30566.740911629044,129.0952380952381,74974.97619047618,704.0,39.333333333333336,21.226190476190474,2.9523809523809526,124.98809523809524,0.4523809523809524,1,83,0,75,0.0,0.0,0.0,0.0,0.0,0,9,0,4,44,0,40,33,19,31,0,0,1,0,0,0,0,84,0,83,0,0,1,0,0,2,3,0,26,4,4,1,1,4,17,7,1,6,0,0,0,0,0,3,3,2,0,0,12,18,54,6,13,25,24,7,0,9,0,0,39,45,0,0,0,0,0,0,0,0,0,1,82,1,41,2,40,1,0,0,37,0,1,45,1
1095,2014-12-31T00:00:00.000Z,72,3,5,4,8,18,14,8,11,0,0,1,0,0,0,0,13570.826483258668,30033.92825468702,139.19444444444446,71355.59722222222,681.0138888888889,47.208333333333336,20.61111111111111,2.3333333333333335,130.19444444444446,0.7083333333333334,0,72,0,70,0.0,0.0,0.0,0.0,0.0,0,4,0,4,43,0,29,69,2,1,0,0,0,0,0,0,0,72,0,70,0,0,2,0,0,4,11,0,8,2,1,0,6,6,17,1,1,5,1,0,0,0,0,3,3,3,0,0,6,17,49,2,19,15,23,8,1,4,0,0,69,1,0,0,2,1,0,0,0,0,0,1,69,1,39,0,33,0,0,0,21,0,1,48,2
1096,2015-01-01T00:00:00.000Z,97,21,17,6,6,8,14,14,9,0,0,0,1,0,0,0,12080.901153923385,24664.23385164271,124.41237113402062,62564.010309278354,609.8041237113403,22.49484536082474,20.257731958762886,2.2268041237113403,125.07291666666667,0.3125,2,95,0,79,0.0,0.0,0.0,0.0,0.0,0,4,0,3,52,0,45,96,1,0,0,0,0,0,0,0,0,97,0,94,1,1,1,0,0,3,16,0,26,4,6,0,1,5,11,1,0,16,0,0,0,0,0,5,1,2,0,0,9,35,53,6,24,14,33,13,3,4,0,0,96,0,0,0,1,0,0,0,0,0,0,0,96,1,29,4,64,0,0,0,44,1,0,51,1
1097,2015-01-02T00:00:00.000Z,69,6,4,7,4,13,18,11,6,0,0,0,0,1,0,0,15057.465154657031,17935.53908091686,108.42028985507247,62396.840579710144,618.6231884057971,24.159420289855074,18.014492753623188,1.3478260869565217,112.72058823529412,0.3088235294117647,2,67,0,70,0.0,0.0,0.0,0.0,0.0,0,8,0,2,37,0,32,68,1,0,0,0,0,0,0,0,0,69,0,67,0,0,2,0,0,5,7,0,15,1,4,0,3,4,12,1,6,5,0,0,0,0,1,0,3,2,0,0,7,20,42,7,16,9,20,9,0,8,0,0,67,2,0,0,0,1,0,0,0,0,0,0,67,1,34,3,29,3,0,0,28,0,0,41,0
1098,2015-01-03T00:00:00.000Z,76,8,1,5,13,11,11,18,9,0,0,0,0,0,1,0,10742.567350822163,32094.13606705212,142.27631578947367,61169.94736842105,621.6052631578947,26.36842105263158,22.17105263157895,2.4078947368421053,126.63157894736842,0.4868421052631579,2,74,1,74,0.0,0.0,0.0,0.0,0.0,1,5,0,6,38,0,38,76,0,0,0,0,0,0,0,0,0,76,0,74,1,0,1,0,0,2,7,0,12,7,4,0,3,6,14,3,3,6,0,0,0,0,0,3,5,1,0,0,9,18,49,5,18,23,21,3,0,6,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76,0,37,0,37,2,0,0,33,0,0,43,0
1099,2015-01-04T00:00:00.000Z,70,11,1,2,9,8,16,15,8,0,0,0,0,0,0,1,13412.995955143675,32920.92255409656,132.97142857142856,62266.12857142857,626.6714285714286,9.614285714285714,22.5,2.1142857142857143,134.74285714285713,0.4857142857142857,4,66,1,68,0.0,0.0,0.0,0.0,0.0,1,7,0,2,31,0,39,69,1,0,0,0,0,0,0,0,0,70,0,68,0,1,1,0,0,1,9,0,19,3,2,0,3,4,11,4,3,7,0,0,0,0,0,3,1,0,0,0,11,15,44,4,17,18,17,6,0,8,0,0,69,1,0,0,0,1,0,0,0,0,0,1,67,1,26,3,37,4,0,0,35,0,0,33,2
1100,2015-01-05T00:00:00.000Z,82,5,2,9,9,18,19,15,5,1,0,0,0,0,0,0,10781.680402077298,35230.31644635101,141.03658536585365,61078.40243902439,636.0731707317074,37.792682926829265,21.365853658536587,2.1219512195121952,134.4268292682927,0.5365853658536586,2,80,0,71,0.0,0.0,0.0,0.0,0.0,0,7,0,1,38,0,44,81,1,0,0,0,0,0,0,0,0,82,0,82,0,0,0,0,0,1,3,0,17,3,3,2,1,6,17,6,1,8,0,0,0,0,0,3,7,4,0,0,5,29,48,7,20,16,26,5,0,8,0,0,80,0,0,0,2,0,0,0,0,0,0,0,79,3,42,11,29,0,0,0,37,0,0,44,1
1101,2015-01-06T00:00:00.000Z,91,1,3,7,8,18,25,21,8,0,1,0,0,0,0,0,14011.77537361831,24367.072333424698,131.21978021978023,65261.37362637363,630.0879120879121,28.11111111111111,19.72222222222222,2.1333333333333333,125.14606741573034,0.6179775280898876,2,89,1,96,0.0,0.0,0.0,0.0,0.0,1,14,0,6,38,0,53,91,0,0,0,0,0,0,0,0,0,91,0,88,2,0,1,0,0,2,4,0,17,1,1,1,4,5,22,6,8,10,0,0,0,0,0,2,6,2,0,0,10,13,68,7,16,18,31,4,0,15,0,0,89,0,0,0,2,0,0,0,0,0,0,0,90,1,43,4,41,3,0,0,50,0,0,40,1
1102,2015-01-07T00:00:00.000Z,91,5,4,9,11,22,23,12,5,0,0,1,0,0,0,0,14400.77683748847,31379.21991422721,138.13186813186815,81807.01098901099,780.8901098901099,35.56043956043956,22.197802197802197,3.7362637362637363,138.42857142857142,0.5934065934065934,4,87,0,86,0.0,0.0,0.0,0.0,0.0,0,13,0,11,48,0,43,91,0,0,0,0,0,0,0,0,0,91,0,88,2,0,1,0,0,3,4,0,19,4,7,2,5,7,13,6,4,9,0,0,0,0,0,0,6,2,0,0,13,23,55,4,21,21,27,6,0,12,0,0,90,1,0,0,0,0,1,0,2,0,0,0,88,0,55,3,33,0,0,0,39,0,0,52,0
1103,2015-01-08T00:00:00.000Z,89,8,0,13,8,8,21,17,14,0,0,0,1,0,0,0,14080.23062117572,22351.67588636377,124.61797752808988,83201.06741573034,742.7303370786517,33.39772727272727,20.988636363636363,2.1363636363636362,119.55681818181819,0.5795454545454546,1,88,0,66,0.0,0.0,0.0,0.0,0.0,0,5,0,7,38,0,51,84,4,0,0,0,0,0,1,0,0,89,0,87,1,0,1,0,0,3,3,0,20,7,2,1,7,9,18,2,2,4,0,0,0,0,2,4,3,2,0,0,9,25,55,9,16,25,21,11,2,5,0,0,88,0,0,0,1,0,0,1,0,0,0,0,85,3,42,3,44,0,0,0,39,0,0,50,0
1104,2015-01-09T00:00:00.000Z,91,4,0,7,9,13,21,22,14,0,0,0,0,1,0,0,12090.107293610186,28756.59522379586,150.1868131868132,72255.3956043956,708.3736263736264,32.31868131868132,22.516483516483518,2.5934065934065935,141.37362637362637,0.5714285714285714,0,91,0,97,0.0,0.0,0.0,0.0,0.0,0,4,0,9,35,0,56,83,7,1,0,0,0,0,0,0,0,91,0,90,0,0,1,0,0,2,8,0,20,8,4,0,10,7,11,2,1,10,0,0,0,0,0,1,4,3,0,0,11,20,60,10,19,29,22,6,1,4,0,0,91,0,0,0,0,1,0,0,0,1,0,0,89,0,48,2,40,1,0,0,41,0,0,48,2
1105,2015-01-10T00:00:00.000Z,126,10,2,1,19,17,29,28,20,0,0,0,0,0,1,0,12680.42902341563,30546.50633606172,129.61904761904762,64818.13492063492,632.9444444444445,33.488,21.616,2.656,123.64,0.424,1,125,0,111,0.0,0.0,0.0,0.0,0.0,0,12,0,9,54,0,72,14,20,91,0,0,1,0,0,0,0,126,0,124,0,1,1,0,0,4,9,0,30,10,5,0,6,10,18,9,2,13,0,0,0,0,0,4,4,2,0,0,11,39,76,9,29,31,36,8,1,12,0,0,17,108,0,1,0,1,1,0,0,0,1,4,114,5,52,2,71,1,0,0,63,0,0,61,2
1106,2015-01-11T00:00:00.000Z,90,16,4,2,13,9,13,19,13,0,0,0,0,0,0,1,12513.021302369767,41138.44237001103,143.7,69019.83333333333,690.7333333333333,26.377777777777776,23.044444444444444,1.9555555555555555,144.03333333333333,0.5555555555555556,3,87,0,84,0.0,0.0,0.0,0.0,0.0,0,6,0,1,47,0,43,43,25,22,0,0,0,0,0,0,0,90,0,89,1,0,0,0,0,0,12,0,30,3,2,0,2,8,14,3,3,7,0,0,0,0,0,0,3,3,0,0,11,31,48,8,17,31,20,7,0,7,0,0,48,42,0,0,0,0,0,0,0,0,0,1,89,0,31,1,56,2,0,0,36,0,0,52,2
1107,2015-01-12T00:00:00.000Z,84,4,0,10,12,16,15,16,9,1,0,0,0,0,0,0,13808.897895131826,25173.88555760037,122.75,72328.14285714286,672.6666666666666,34.976190476190474,19.976190476190474,2.142857142857143,114.35714285714286,0.34523809523809523,2,82,0,76,0.0,0.0,0.0,0.0,0.0,0,10,0,5,38,0,46,80,4,0,0,0,0,0,0,0,0,84,0,83,0,0,1,0,0,4,3,0,18,5,3,1,3,9,17,5,3,7,0,0,0,0,0,3,3,0,0,0,10,24,50,7,14,22,24,7,0,10,0,0,83,1,0,0,0,0,0,0,2,0,0,0,82,0,48,4,32,0,0,0,45,0,0,39,0
1108,2015-01-13T00:00:00.000Z,87,4,1,8,8,18,19,15,10,0,1,0,0,0,0,0,12660.558679035634,26969.873807714754,136.66666666666666,79759.3908045977,731.528735632184,48.333333333333336,20.96551724137931,2.1494252873563218,123.85057471264368,0.632183908045977,1,86,0,81,0.0,0.0,0.0,0.0,0.0,0,11,0,4,35,0,52,84,3,0,0,0,0,0,0,0,0,87,0,86,0,0,1,0,0,4,2,0,15,9,1,2,4,7,18,7,2,9,0,0,0,0,0,2,3,2,0,0,7,24,56,7,19,19,25,6,0,11,0,0,84,0,0,1,2,0,0,0,0,0,0,1,86,0,50,4,31,2,0,0,45,0,0,42,0
1109,2015-01-14T00:00:00.000Z,104,7,2,21,8,14,17,25,10,0,0,1,0,0,0,0,12074.344520912513,24425.697115310122,133.35576923076923,70137.53846153847,673.2019230769231,38.17307692307692,20.557692307692307,2.644230769230769,125.42307692307692,0.5288461538461539,1,103,0,83,0.0,0.0,0.0,0.0,0.0,0,17,0,7,45,0,59,104,0,0,0,0,0,0,0,0,0,104,0,102,0,1,1,0,0,3,7,0,20,4,4,0,10,8,21,10,2,9,0,0,0,0,1,3,2,0,0,0,13,28,63,5,26,15,36,6,1,15,0,0,101,0,0,1,2,0,0,0,0,0,0,0,102,2,55,5,42,1,1,0,56,0,0,47,1
1110,2015-01-15T00:00:00.000Z,96,4,5,18,13,9,19,17,10,0,0,0,1,0,0,0,12521.459545141399,25965.369081667395,131.71875,79882.33333333333,751.9895833333334,52.802083333333336,19.770833333333332,2.5729166666666665,124.48958333333333,0.6145833333333334,1,95,1,73,0.0,0.0,0.0,0.0,0.0,1,11,0,7,46,0,50,94,1,0,0,0,0,0,1,0,0,96,0,93,1,1,1,0,0,2,3,0,23,5,3,0,7,7,20,6,5,8,0,0,0,0,0,3,3,1,0,0,6,24,66,8,21,22,26,5,2,12,0,0,94,0,0,0,2,0,0,0,1,0,0,0,93,2,50,0,44,1,1,0,42,1,0,53,0
1111,2015-01-16T00:00:00.000Z,97,3,2,9,10,19,25,15,12,0,0,0,0,1,0,0,12608.852280688945,33198.89957666885,145.20618556701032,72776.73195876289,706.2268041237113,22.15463917525773,22.4020618556701,2.268041237113402,144.50515463917526,0.3917525773195876,2,95,0,88,0.0,0.0,0.0,0.0,0.0,0,8,0,6,52,0,45,95,2,0,0,0,0,0,0,0,0,97,0,95,1,0,1,0,0,2,5,0,17,9,4,1,4,12,22,2,2,7,0,0,0,0,1,2,4,3,0,0,3,25,69,7,14,28,32,6,1,9,0,0,97,0,0,0,0,0,0,0,0,1,0,0,96,0,55,6,35,1,0,0,41,0,0,55,1
1112,2015-01-17T00:00:00.000Z,96,11,6,5,11,14,17,20,11,0,0,0,0,0,1,0,13306.535276263801,24536.3973432107,125.05208333333333,57954.072916666664,605.9166666666666,20.416666666666668,20.291666666666668,1.65625,128.0625,0.4166666666666667,5,91,1,91,0.0,0.0,0.0,0.0,0.0,0,9,0,7,49,0,47,91,5,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,1,13,0,22,6,5,1,5,7,12,1,3,8,1,0,0,0,3,3,3,2,0,0,14,26,56,6,27,27,18,9,0,9,0,0,92,4,0,0,0,0,0,0,0,0,0,0,96,0,41,2,48,5,0,0,40,0,0,55,1
1113,2015-01-18T00:00:00.000Z,83,11,6,2,8,13,15,15,13,0,0,0,0,0,0,1,13129.614656602802,24395.75407506883,135.9156626506024,65284.55421686747,631.0361445783133,20.89156626506024,21.313253012048193,1.3855421686746987,127.89156626506023,0.5662650602409639,3,80,0,78,0.0,0.0,0.0,0.0,0.0,0,7,0,5,38,0,45,80,3,0,0,0,0,0,0,0,0,83,0,80,0,0,3,0,0,3,13,0,20,2,3,2,3,5,8,3,5,9,0,0,0,0,0,3,2,2,0,0,8,29,46,3,23,17,22,10,0,8,0,0,82,0,0,0,1,0,0,0,0,0,0,1,82,0,31,3,47,1,1,0,28,1,0,53,1
1114,2015-01-19T00:00:00.000Z,52,7,2,1,9,13,10,5,4,1,0,0,0,0,0,0,14317.10392135964,22345.93088935916,125.98076923076923,71316.34615384616,643.6538461538462,32.745098039215684,20.96078431372549,2.196078431372549,124.6470588235294,0.6274509803921569,3,49,0,49,0.0,0.0,0.0,0.0,0.0,0,5,0,4,29,0,23,51,1,0,0,0,0,0,0,0,0,52,0,50,0,2,0,0,0,0,4,0,12,3,2,2,1,2,6,2,2,5,0,0,0,0,0,7,4,0,0,0,4,17,31,1,11,16,13,6,0,5,0,0,52,0,0,0,0,1,0,0,0,0,0,2,49,0,32,1,19,0,0,0,18,0,0,34,0
1115,2015-01-20T00:00:00.000Z,87,5,1,11,11,12,17,16,13,0,1,0,0,0,0,0,11154.984358693879,27863.964894603676,140.27586206896552,65464.0,646.7586206896551,22.770114942528735,21.471264367816094,2.2758620689655173,136.45977011494253,0.47126436781609193,3,84,0,68,0.0,0.0,0.0,0.0,0.0,0,9,0,2,43,0,44,63,21,0,0,2,0,0,1,0,0,87,0,86,1,0,0,0,0,1,3,0,22,6,3,0,4,9,15,5,3,4,0,0,0,0,0,3,7,2,0,0,9,32,46,4,21,22,24,7,0,9,0,0,84,2,0,0,1,0,0,0,1,0,0,1,84,1,47,3,36,1,0,0,35,1,0,50,1
1116,2015-01-21T00:00:00.000Z,87,5,2,10,10,15,23,15,7,0,0,1,0,0,0,0,13757.569033490981,32639.23641360046,142.67816091954023,64797.36781609195,642.5977011494252,24.25287356321839,22.54022988505747,3.0804597701149423,140.70114942528735,0.6091954022988506,0,87,0,69,0.0,0.0,0.0,0.0,0.0,0,11,0,9,39,0,48,83,2,0,0,2,0,0,0,0,0,87,0,83,0,2,2,0,0,4,5,0,18,5,6,0,9,7,15,4,1,3,0,0,0,0,1,5,0,4,0,0,11,24,52,5,23,22,24,2,1,10,0,0,86,0,0,0,1,0,0,0,0,0,0,0,85,2,56,2,29,0,0,0,42,1,0,44,0
